,gw,manager,entry,points,picks
6311,23,unathi12,3,18.5,"(('Sanchez', '3'), ('Virgil', '2'), ('Dalot', '1'), ('Trippier', '-1'), ('Bowen', '2'), ('B.Fernandes', '1.5'), ('Mitoma', '1'), ('Ward-Prowse', '2'), ('Kudus', '2'), ('Haaland', '0'), ('J.Alvarez', '5'))"
6312,23,leo11,1,18.0,"(('Ederson M.', '2'), ('Akanji', '1'), ('Van Hecke', '2'), ('Alexander-Arnold', '4'), ('Mitoma', '1'), ('Diogo J.', '0'), ('Sterling', '1'), ('Saka', '2'), ('Haaland', '0'), ('Maupay', '3'), ('G.Jesus', '2'))"
6313,23,MESSITHEGOAT,14,18.0,"(('Ederson M.', '2'), ('Aké', '2'), ('Maguire', '1'), ('Dawson', '2'), ('Shaw', '1'), ('Kilman', '2'), ('B.Fernandes', '2'), ('Saka', '2'), ('Maupay', '2'), ('Haaland', '0'), ('Ferguson', '2'))"
6314,24,Zidanes team,3,54.5,"(('Raya', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Alexander-Arnold', '5'), ('Salah', '10.5'), ('Ødegaard', '16'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Rice', '1'), ('G.Jesus', '2'))"
6315,24,fpljonnas,5,52.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Salah', '10.5'), ('Rice', '1'), ('Ødegaard', '16'), ('Luis Díaz', '2'), ('Havertz', '1'), ('G.Jesus', '2'))"
6316,24,ialreadywonbruv,15,52.0,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Konaté', '2'), ('Gabriel', '10'), ('Salah', '14'), ('Szoboszlai', '2'), ('Ødegaard', '12'), ('Martinelli', '2'), ('Havertz', '1'), ('Gakpo', '2'), ('Nketiah', '0'))"
6317,24,MESSITHEGOAT,34,52.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('White', '1'), ('Gabriel', '10'), ('Ødegaard', '12'), ('Salah', '14'), ('Luis Díaz', '2'), ('Saka', '1'), ('G.Jesus', '2'))"
6318,24,zbongo,1,52.0,"(('Raya', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('White', '1'), ('Gabriel', '15'), ('Ødegaard', '16'), ('Luis Díaz', '2'), ('Salah', '7'), ('Szoboszlai', '2'), ('Saka', '1'), ('Gakpo', '2'))"
6319,24,roryg,1,51.0,"(('A.Becker', '2'), ('Saliba', '2'), ('Gabriel', '10'), ('Virgil', '2'), ('Alexander-Arnold', '5'), ('Luis Díaz', '2'), ('Salah', '14'), ('Ødegaard', '8'), ('Rice', '1'), ('G.Jesus', '3'), ('Gakpo', '2'))"
6320,24,dutoitboss,2,50.5,"(('Raya', '2'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Martinelli', '2'), ('Salah', '10.5'), ('Saka', '1'), ('Ødegaard', '16'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6321,24,_iamlihle,1,50.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Rice', '1'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6322,24,fpljonnas,12,49.5,"(('Raya', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Trossard', '1'), ('Martinelli', '2'), ('Ødegaard', '16'), ('Saka', '1'), ('Salah', '10.5'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6323,24,Barcelona,5,48.0,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Virgil', '2'), ('Gabriel', '10'), ('Ødegaard', '12'), ('Luis Díaz', '4'), ('Salah', '7'), ('Endo', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6324,24,chiefmatt,5,48.0,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('White', '1'), ('Saliba', '3'), ('Gabriel', '10'), ('Ødegaard', '8'), ('Rice', '1'), ('Szoboszlai', '2'), ('Salah', '7'), ('G.Jesus', '2'))"
6325,24,MESSITHEGOAT,19,47.5,"(('Raya', '2'), ('Zinchenko', '2'), ('Saliba', '2'), ('White', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Saka', '1.5'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Ødegaard', '16'), ('Gakpo', '2'))"
6326,24,MESSITHEGOAT,26,47.5,"(('Raya', '2'), ('Zinchenko', '2'), ('Saliba', '2'), ('White', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Ødegaard', '16'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Havertz', '1.5'), ('Gakpo', '2'))"
6327,24,thechef,1,47.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Gabriel', '10'), ('Tsimikas', '1.5'), ('Salah', '7'), ('Ødegaard', '8'), ('Szoboszlai', '2'), ('Rice', '1'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6328,24,bbm,5,47.0,"(('Raya', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Alexander-Arnold', '5'), ('Saka', '2'), ('Ødegaard', '12'), ('Endo', '1'), ('Salah', '7'), ('Szoboszlai', '2'), ('G.Jesus', '2'))"
6329,24,Emilio24,5,47.0,"(('A.Becker', '2'), ('Virgil', '2'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Saka', '1'), ('Salah', '14'), ('Rice', '1'), ('Gravenberch', '1'), ('Ødegaard', '12'), ('Darwin', '1'), ('G.Jesus', '2'))"
6330,24,ialreadywonbruv,32,47.0,"(('A.Becker', '2'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Salah', '7'), ('Szoboszlai', '2'), ('Jones', '3'), ('Ødegaard', '16'), ('Saka', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6331,24,wavywhitekid,1,47.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Rice', '1'), ('Diogo J.', '0'), ('G.Jesus', '3'))"
6332,24,CR7FC,5,46.5,"(('Raya', '2'), ('Alexander-Arnold', '7.5'), ('Virgil', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Saliba', '2'), ('Salah', '14'), ('Szoboszlai', '2'), ('Jones', '2'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6333,24,fpl_chad,1,46.5,"(('Raya', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '14'), ('Saka', '1.5'), ('Ødegaard', '8'), ('Szoboszlai', '2'), ('Luis Díaz', '2'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6334,24,ialreadywonbruv,30,46.5,"(('Raya', '2'), ('White', '1'), ('Saliba', '2'), ('Gabriel', '10'), ('Zinchenko', '2'), ('Saka', '1.5'), ('Ødegaard', '16'), ('Salah', '7'), ('Szoboszlai', '2'), ('Gakpo', '2'), ('Darwin', '1'))"
6335,24,jj98,2,46.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '14'), ('Saka', '1.5'), ('Ødegaard', '8'), ('Jones', '2'), ('Fábio Vieira', '0'), ('Darwin', '1'), ('G.Jesus', '2'))"
6336,24,MESSITHEGOAT,31,46.5,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '10.5'), ('Saka', '1'), ('Martinelli', '4'), ('Ødegaard', '8'), ('Rice', '1'), ('Gakpo', '2'))"
6337,24,CR7FC,8,46.0,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Saliba', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Saka', '2'), ('Ødegaard', '12'), ('Szoboszlai', '2'), ('Rice', '1'), ('G.Jesus', '2'))"
6338,24,ialreadywonbruv,12,46.0,"(('Raya', '2'), ('Virgil', '3'), ('Konaté', '2'), ('Alexander-Arnold', '5'), ('Gabriel', '20'), ('White', '1'), ('Salah', '7'), ('Saka', '1'), ('Martinelli', '2'), ('Trossard', '1'), ('G.Jesus', '2'))"
6339,24,MESSITHEGOAT,22,46.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Saliba', '2'), ('White', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Ødegaard', '12'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Gakpo', '2'), ('G.Jesus', '4'))"
6340,24,MESSITHEGOAT,25,46.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Saliba', '2'), ('White', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Ødegaard', '12'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Martinelli', '4'), ('Gakpo', '2'))"
6341,24,chiefmatt,15,45.5,"(('Raya', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Alexander-Arnold', '5'), ('Ødegaard', '8'), ('Saka', '1.5'), ('Salah', '7'), ('Szoboszlai', '2'), ('Jones', '2'), ('G.Jesus', '4'))"
6342,24,ialreadywonbruv,33,45.5,"(('A.Becker', '2'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Salah', '7'), ('Szoboszlai', '2'), ('Elliott', '1.5'), ('Ødegaard', '16'), ('Saka', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6343,24,jj98,3,45.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Zinchenko', '2'), ('Virgil', '2'), ('Tsimikas', '1.5'), ('Gabriel', '10'), ('Salah', '7'), ('Saka', '1'), ('Ødegaard', '8'), ('Trossard', '1'), ('Darwin', '1'))"
6344,24,Barcelona,2,45.0,"(('A.Becker', '2'), ('Saliba', '2'), ('Zinchenko', '3'), ('Gabriel', '10'), ('Alexander-Arnold', '5'), ('Ødegaard', '16'), ('Saka', '1'), ('Rice', '1'), ('Szoboszlai', '2'), ('G.Jesus', '2'), ('Darwin', '1'))"
6345,24,ialreadywonbruv,9,45.0,"(('A.Becker', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '14'), ('Szoboszlai', '3'), ('Luis Díaz', '2'), ('Ødegaard', '8'), ('Martinelli', '2'), ('Darwin', '1'), ('Nketiah', '0'))"
6346,24,Dream league Soccer 23/24,1,44.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Konaté', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Saliba', '2'), ('Salah', '14'), ('Szoboszlai', '2'), ('Ødegaard', '8'), ('Martinelli', '2'), ('G.Jesus', '2'))"
6347,24,Emilio24,4,44.5,"(('A.Becker', '2'), ('Virgil', '2'), ('Gabriel', '10'), ('Zinchenko', '2'), ('Saka', '1.5'), ('Salah', '14'), ('Rice', '1'), ('Gravenberch', '1'), ('Ødegaard', '8'), ('Darwin', '1'), ('G.Jesus', '2'))"
6348,24,fpljonnas,9,44.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Havertz', '2'), ('Saka', '1'), ('Ødegaard', '8'), ('Salah', '10.5'), ('Endo', '1'), ('G.Jesus', '2'))"
6349,24,ialreadywonbruv,11,44.0,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Gabriel', '10'), ('Elliott', '1'), ('Havertz', '1'), ('Ødegaard', '16'), ('Martinelli', '2'), ('Saka', '1'), ('Darwin', '1'), ('G.Jesus', '3'))"
6350,24,MESSITHEGOAT,3,44.0,"(('Raya', '2'), ('White', '2'), ('Saliba', '2'), ('Gabriel', '10'), ('Zinchenko', '3'), ('Alexander-Arnold', '5'), ('Ødegaard', '8'), ('Havertz', '1'), ('Salah', '7'), ('Luis Díaz', '2'), ('Gakpo', '2'))"
6351,24,MESSITHEGOAT,35,44.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('White', '1'), ('Gabriel', '10'), ('Ødegaard', '8'), ('Salah', '7'), ('Luis Díaz', '3'), ('Saka', '1'), ('G.Jesus', '4'))"
6352,24,bab’khumz,2,43.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Konaté', '2'), ('Gabriel', '10'), ('Zinchenko', '2'), ('Salah', '14'), ('Saka', '1.5'), ('Rice', '1'), ('Martinelli', '2'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6353,24,CR7FC,3,43.5,"(('A.Becker', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('White', '1'), ('Tsimikas', '1'), ('Alexander-Arnold', '7.5'), ('Ødegaard', '8'), ('Salah', '14'), ('Szoboszlai', '2'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6354,24,fpljonnas,10,43.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Konaté', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Szoboszlai', '2'), ('Martinelli', '2'), ('Ødegaard', '8'), ('Rice', '1'), ('G.Jesus', '2'))"
6355,24,iamhermit,2,43.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Saliba', '2'), ('White', '1'), ('Salah', '10.5'), ('Ødegaard', '16'), ('Havertz', '1'), ('Elliott', '1'), ('Szoboszlai', '2'), ('Darwin', '1'))"
6356,24,chiefmatt,6,43.0,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '14'), ('Saka', '1'), ('Trossard', '1'), ('Ødegaard', '12'), ('Rice', '1'), ('G.Jesus', '2'))"
6357,24,CR7FC,6,43.0,"(('Raya', '2'), ('Alexander-Arnold', '10'), ('Virgil', '3'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Saliba', '2'), ('Salah', '7'), ('Szoboszlai', '2'), ('Jones', '2'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6358,24,Mncedisig,7,43.0,"(('Raya', '4'), ('White', '1'), ('Zinchenko', '2'), ('Saliba', '2'), ('Gabriel', '15'), ('Alexander-Arnold', '5'), ('Saka', '1'), ('Szoboszlai', '2'), ('Luis Díaz', '2'), ('Salah', '7'), ('G.Jesus', '2'))"
6359,24,Prishern,3,43.0,"(('A.Becker', '3'), ('Alexander-Arnold', '10'), ('Gabriel', '10'), ('Virgil', '2'), ('Szoboszlai', '2'), ('Saka', '1'), ('Ødegaard', '8'), ('Luis Díaz', '2'), ('Darwin', '1'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6360,24,cosmic123,1,42.5,"(('Raya', '2'), ('Alexander-Arnold', '7.5'), ('Saliba', '2'), ('Zinchenko', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Szoboszlai', '2'), ('Endo', '1'), ('G.Jesus', '2'))"
6361,24,fpljonnas,2,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '10.5'), ('Szoboszlai', '2'), ('Rice', '1'), ('Ødegaard', '8'), ('Martinelli', '2'), ('G.Jesus', '2'))"
6362,24,itsyourboibaggio,1,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Saliba', '2'), ('Zinchenko', '2'), ('Gabriel', '10'), ('Salah', '14'), ('Saka', '1.5'), ('Szoboszlai', '2'), ('Rice', '1'), ('G.Jesus', '2'), ('Darwin', '1'))"
6363,24,KaylinnAbrahams,3,42.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Gabriel', '10'), ('Zinchenko', '2'), ('Saka', '1.5'), ('Szoboszlai', '2'), ('Rice', '1'), ('Salah', '14'), ('G.Jesus', '2'), ('Darwin', '1'))"
6364,24,kolboyce,4,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Salah', '14'), ('Elliott', '1'), ('Saka', '1'), ('Martinelli', '2'), ('Rice', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6365,24,kolboyce,6,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Saliba', '2'), ('Salah', '10.5'), ('Ødegaard', '8'), ('Havertz', '1'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6366,24,megandren007,1,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Saliba', '2'), ('Gabriel', '10'), ('Salah', '14'), ('Martinelli', '2'), ('Saka', '1'), ('Elliott', '1'), ('G.Jesus', '2'), ('Darwin', '1'), ('Nketiah', '0'))"
6367,24,MESSITHEGOAT,30,42.5,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '14'), ('Saka', '1.5'), ('Szoboszlai', '2'), ('Havertz', '1'), ('Gakpo', '2'), ('G.Jesus', '2'))"
6368,24,onkgo39,1,42.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Zinchenko', '2'), ('Saliba', '2'), ('Tsimikas', '1'), ('Salah', '7'), ('Ødegaard', '16'), ('Saka', '1'), ('Havertz', '1'), ('Elliott', '1'), ('G.Jesus', '2'))"
6369,24,fpljonnas,3,42.0,"(('Raya', '3'), ('Saliba', '2'), ('Zinchenko', '4'), ('White', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Saka', '1'), ('Ødegaard', '8'), ('Luis Díaz', '2'), ('Szoboszlai', '2'), ('Gakpo', '2'))"
6370,24,ialreadywonbruv,14,42.0,"(('Raya', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Gabriel', '10'), ('Salah', '7'), ('Szoboszlai', '2'), ('Ødegaard', '12'), ('Saka', '2'), ('Havertz', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6371,24,its_jivi_,1,42.0,"(('Raya', '2'), ('Alexander-Arnold', '10'), ('Saliba', '2'), ('White', '1'), ('Szoboszlai', '2'), ('Ødegaard', '12'), ('Jones', '2'), ('Salah', '7'), ('Trossard', '1'), ('G.Jesus', '2'), ('Darwin', '1'))"
6372,24,MESSITHEGOAT,32,42.0,"(('Raya', '2'), ('Zinchenko', '2'), ('Alexander-Arnold', '5'), ('Tsimikas', '1'), ('White', '1'), ('Salah', '7'), ('Ødegaard', '16'), ('Martinelli', '2'), ('Luis Díaz', '3'), ('Rice', '1'), ('G.Jesus', '2'))"
6373,24,PlutoNash,1,42.0,"(('A.Becker', '2'), ('Virgil', '2'), ('Saliba', '2'), ('Konaté', '2'), ('Salah', '14'), ('Rice', '1'), ('Szoboszlai', '2'), ('Ødegaard', '12'), ('Martinelli', '2'), ('Darwin', '1'), ('G.Jesus', '2'))"
6374,24,ther3d$,1,42.0,"(('A.Becker', '3'), ('Alexander-Arnold', '5'), ('Saliba', '2'), ('Virgil', '2'), ('Salah', '14'), ('Rice', '1'), ('Szoboszlai', '2'), ('Elliott', '1'), ('Ødegaard', '8'), ('G.Jesus', '2'), ('Gakpo', '2'))"
6375,24,KaylinnAbrahams,2,41.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Gabriel', '10'), ('Saka', '1.5'), ('Szoboszlai', '2'), ('Rice', '1'), ('Salah', '14'), ('Martinelli', '2'), ('G.Jesus', '2'), ('Nketiah', '0'))"
6376,24,kolboyce,8,41.5,"(('A.Becker', '2'), ('Saliba', '2'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Alexander-Arnold', '10'), ('Ødegaard', '8'), ('Gravenberch', '1'), ('Martinelli', '2'), ('Salah', '10.5'), ('Szoboszlai', '2'), ('Darwin', '1'))"
6377,24,krulintentions,2,41.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Zinchenko', '2'), ('Salah', '10.5'), ('Ødegaard', '8'), ('Saka', '1'), ('Rice', '1'), ('G.Jesus', '2'))"
6378,24,legacyfc,1,41.5,"(('A.Becker', '2'), ('Saliba', '2'), ('Gabriel', '10'), ('Alexander-Arnold', '5'), ('Salah', '14'), ('Saka', '1.5'), ('Elliott', '1'), ('Rice', '1'), ('Szoboszlai', '2'), ('Darwin', '1'), ('G.Jesus', '2'))"
6379,24,masasasa,1,41.5,"(('Raya', '2'), ('Gabriel', '10'), ('Saliba', '2'), ('Virgil', '2'), ('Salah', '10.5'), ('Saka', '1'), ('Ødegaard', '8'), ('Endo', '1'), ('Rice', '1'), ('Darwin', '2'), ('G.Jesus', '2'))"
6380,24,Prishern,1,41.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Saliba', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Rice', '1'), ('Darwin', '1'))"
6381,24,Prishern,2,41.5,"(('Raya', '2'), ('Alexander-Arnold', '7.5'), ('Saliba', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Elliott', '1'), ('Jones', '2'), ('Darwin', '1'), ('Gakpo', '2'))"
6382,24,ialreadywonbruv,10,41.0,"(('Raya', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Zinchenko', '2'), ('Salah', '14'), ('Luis Díaz', '2'), ('Trossard', '1'), ('Ødegaard', '12'), ('Martinelli', '2'), ('Darwin', '1'), ('G.Jesus', '2'))"
6383,24,ialreadywonbruv,21,41.0,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Tsimikas', '1'), ('Virgil', '2'), ('Saliba', '3'), ('Gabriel', '10'), ('Salah', '7'), ('Szoboszlai', '2'), ('Saka', '1'), ('Martinelli', '2'), ('Darwin', '1'))"
6384,24,ialreadywonbruv,31,41.0,"(('Raya', '2'), ('White', '1'), ('Saliba', '4'), ('Gabriel', '10'), ('Zinchenko', '3'), ('Saka', '1'), ('Ødegaard', '8'), ('Salah', '7'), ('Szoboszlai', '2'), ('Gakpo', '2'), ('Darwin', '1'))"
6385,24,kolboyce,2,41.0,"(('Raya', '2'), ('Saliba', '2'), ('Gabriel', '10'), ('Zinchenko', '3'), ('Tsimikas', '1'), ('Saka', '1'), ('Salah', '7'), ('Ødegaard', '8'), ('Szoboszlai', '2'), ('Darwin', '1'), ('G.Jesus', '4'))"
6386,24,Mncedisig,11,41.0,"(('Raya', '2'), ('Virgil', '2'), ('Gabriel', '10'), ('Tsimikas', '1'), ('Saka', '1'), ('Ødegaard', '8'), ('Martinelli', '4'), ('Salah', '7'), ('Gravenberch', '1'), ('G.Jesus', '2'), ('Gakpo', '3'))"
6387,24,bbm,4,40.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Virgil', '2'), ('Saliba', '2'), ('Salah', '14'), ('Ødegaard', '8'), ('Szoboszlai', '2'), ('Rice', '1.5'), ('Endo', '1'), ('Darwin', '1'))"
6388,24,chiefmatt,1,40.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '10.5'), ('Rice', '1'), ('Ødegaard', '8'), ('Martinelli', '2'), ('Havertz', '1'), ('Darwin', '1'))"
6389,24,fpljonnas,4,40.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Saka', '1.5'), ('Ødegaard', '8'), ('Rice', '1'), ('Jones', '2'), ('Gakpo', '2'), ('G.Jesus', '2'))"
6390,24,ialreadywonbruv,6,40.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Saliba', '2'), ('Zinchenko', '2'), ('Salah', '7'), ('Luis Díaz', '2'), ('Rice', '1.5'), ('Ødegaard', '16'), ('Darwin', '1'), ('Nketiah', '0'))"
6391,24,iamhermit,1,40.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Saliba', '2'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '14'), ('Ødegaard', '8'), ('Saka', '1.5'), ('Elliott', '1'), ('G.Jesus', '2'))"
6392,24,kolboyce,3,40.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Zinchenko', '2'), ('Tsimikas', '1.5'), ('Virgil', '2'), ('Gabriel', '10'), ('Salah', '7'), ('Luis Díaz', '2'), ('Havertz', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
6393,24,liverpool4life,2,40.5,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Rice', '1'), ('Salah', '10.5'), ('Martinelli', '2'), ('Ødegaard', '8'), ('Havertz', '1'), ('Darwin', '1'))"
6394,24,Barcelona,1,40.0,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '3'), ('Saliba', '2'), ('Zinchenko', '2'), ('Salah', '7'), ('Szoboszlai', '2'), ('Ødegaard', '8'), ('Rice', '1'), ('Luis Díaz', '2'), ('Darwin', '1'))"
6395,24,Cape Town Fc,1,40.0,"(('A.Becker', '2'), ('Alexander-Arnold', '10'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '7'), ('Ødegaard', '8'), ('Martinelli', '3'), ('Rice', '1'), ('Luis Díaz', '2'), ('G.Jesus', '2'))"
6396,24,ialreadywonbruv,23,40.0,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Szoboszlai', '3'), ('Havertz', '1'), ('Ødegaard', '8'), ('Nketiah', '0'), ('G.Jesus', '2'))"
6397,24,ialreadywonbruv,22,39.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Konaté', '2'), ('Tsimikas', '1'), ('Salah', '14'), ('Rice', '1'), ('Havertz', '1'), ('Ødegaard', '8'), ('Darwin', '1.5'), ('G.Jesus', '2'))"
6398,24,ialreadywonbruv,24,39.5,"(('A.Becker', '2'), ('Alexander-Arnold', '5'), ('Virgil', '2'), ('Konaté', '2'), ('Tsimikas', '1.5'), ('Salah', '14'), ('Rice', '1'), ('Havertz', '1'), ('Ødegaard', '8'), ('Darwin', '1'), ('G.Jesus', '2'))"
6399,24,jj98,1,39.5,"(('A.Becker', '2'), ('Alexander-Arnold', '7.5'), ('Virgil', '2'), ('Tsimikas', '1'), ('Konaté', '2'), ('Salah', '14'), ('Saka', '1'), ('Ødegaard', '8'), ('Rice', '1'), ('Fábio Vieira', '0'), ('Darwin', '1'))"
6400,24,kaylynnaidoo,1,39.5,"(('Raya', '2'), ('Alexander-Arnold', '5'), ('Zinchenko', '2'), ('Virgil', '2'), ('Ødegaard', '8'), ('Luis Díaz', '4'), ('Jones', '2'), ('Salah', '10.5'), ('Rice', '1'), ('Darwin', '1'), ('G.Jesus', '2'))"
